date,machine_name,region_id,sex,sdi,baseline_days,status,video_region_id,video
2016-05-31,ETHOSCOPE_048,14,F,10,3,OK,None,None
2016-05-31,ETHOSCOPE_048,15,F,0,3,OK,None,None
2016-05-31,ETHOSCOPE_048,16,F,10,3,OK,None,None
2016-05-31,ETHOSCOPE_048,17,F,0,3,OK,None,None
2016-05-31,ETHOSCOPE_048,18,F,10,3,OK,None,None
2016-05-31,ETHOSCOPE_048,19,F,0,3,OK,None,None
2016-05-31,ETHOSCOPE_048,20,F,10,3,OK,None,None
2016-07-08,ETHOSCOPE_001,1,F,10,4,OK,None,None
2016-07-08,ETHOSCOPE_001,2,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_001,3,F,10,4,OK,None,None
2016-07-08,ETHOSCOPE_001,4,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_001,5,F,10,4,OK,None,None
2016-07-08,ETHOSCOPE_001,6,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_001,7,F,10,4,OK,None,None
2016-07-08,ETHOSCOPE_001,8,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_001,10,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_001,11,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_001,12,F,10,4,OK,None,None
2016-07-08,ETHOSCOPE_001,13,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_001,14,F,10,4,OK,None,None
2016-07-08,ETHOSCOPE_001,15,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_001,16,F,10,4,OK,None,None
2016-07-08,ETHOSCOPE_001,17,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_001,18,F,10,4,OK,None,None
2016-07-08,ETHOSCOPE_001,19,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_001,20,F,10,4,OK,None,None
2016-07-08,ETHOSCOPE_002,1,F,10,4,OK,None,None
2016-07-08,ETHOSCOPE_002,2,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_002,3,F,10,4,OK,None,None
2016-07-08,ETHOSCOPE_002,4,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_002,6,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_002,7,F,10,4,OK,None,None
2016-07-08,ETHOSCOPE_002,8,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_002,9,F,10,4,OK,None,None
2016-07-08,ETHOSCOPE_002,10,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_002,11,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_002,12,F,10,4,OK,None,None
2016-07-08,ETHOSCOPE_002,13,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_002,14,F,10,4,OK,None,None
2016-07-08,ETHOSCOPE_002,15,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_002,17,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_002,18,F,10,4,OK,None,None
2016-07-08,ETHOSCOPE_002,19,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_002,20,F,10,4,OK,None,None
2016-07-08,ETHOSCOPE_003,1,F,10,4,OK,None,None
2016-07-08,ETHOSCOPE_003,2,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_003,3,F,10,4,OK,None,None
2016-07-08,ETHOSCOPE_003,4,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_003,6,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_003,7,F,10,4,OK,None,None
2016-07-08,ETHOSCOPE_003,8,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_003,9,F,10,4,OK,None,None
2016-07-08,ETHOSCOPE_003,10,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_003,11,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_003,13,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_003,14,F,10,4,OK,None,None
2016-07-08,ETHOSCOPE_003,15,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_003,16,F,10,4,OK,None,None
2016-07-08,ETHOSCOPE_003,17,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_003,18,F,10,4,OK,None,None
2016-07-08,ETHOSCOPE_003,19,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_003,20,F,10,4,OK,None,None
2016-07-08,ETHOSCOPE_004,1,F,10,4,OK,None,None
2016-07-08,ETHOSCOPE_004,2,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_004,4,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_004,5,F,10,4,OK,None,None
2016-07-08,ETHOSCOPE_004,6,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_004,7,F,10,4,OK,None,None
2016-07-08,ETHOSCOPE_004,8,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_004,9,F,10,4,OK,None,None
2016-07-08,ETHOSCOPE_004,10,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_004,11,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_004,12,F,10,4,OK,None,None
2016-07-08,ETHOSCOPE_004,13,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_004,14,F,10,4,OK,None,None
2016-07-08,ETHOSCOPE_004,15,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_004,16,F,10,4,OK,None,None
2016-07-08,ETHOSCOPE_004,17,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_004,18,F,10,4,OK,None,None
2016-07-08,ETHOSCOPE_004,19,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_004,20,F,10,4,OK,None,None
2016-07-08,ETHOSCOPE_005,2,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_005,3,F,10,4,OK,None,None
2016-07-08,ETHOSCOPE_005,4,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_005,5,F,10,4,OK,None,None
2016-07-08,ETHOSCOPE_005,6,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_005,8,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_005,9,F,10,4,OK,None,None
2016-07-08,ETHOSCOPE_005,10,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_005,11,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_005,12,F,10,4,OK,None,None
2016-07-08,ETHOSCOPE_005,13,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_005,14,F,10,4,OK,None,None
2016-07-08,ETHOSCOPE_005,15,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_005,16,F,10,4,OK,None,None
2016-07-08,ETHOSCOPE_005,17,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_005,18,F,10,4,OK,None,None
2016-07-08,ETHOSCOPE_005,19,F,0,4,OK,None,None
2016-07-08,ETHOSCOPE_005,20,F,10,4,OK,None,None
2016-08-09,ETHOSCOPE_048,1,F,10,4,OK,None,None
2016-08-09,ETHOSCOPE_048,2,F,0,4,OK,None,None
2016-08-09,ETHOSCOPE_048,3,F,10,4,OK,None,None
2016-08-09,ETHOSCOPE_048,4,F,0,4,OK,None,None
2016-08-09,ETHOSCOPE_048,5,F,10,4,OK,None,None
2016-08-09,ETHOSCOPE_048,6,F,0,4,OK,None,None
2016-08-09,ETHOSCOPE_048,7,F,10,4,OK,None,None
2016-08-09,ETHOSCOPE_048,8,F,0,4,OK,None,None
2016-08-09,ETHOSCOPE_048,9,F,10,4,OK,None,None
2016-08-09,ETHOSCOPE_048,10,F,0,4,OK,None,None
2016-08-09,ETHOSCOPE_048,11,F,0,4,OK,None,None
2016-08-09,ETHOSCOPE_048,12,F,10,4,OK,None,None
2016-08-09,ETHOSCOPE_048,13,F,0,4,OK,None,None
2016-08-09,ETHOSCOPE_048,14,F,10,4,OK,None,None
2016-08-09,ETHOSCOPE_048,15,F,0,4,OK,None,None
2016-08-09,ETHOSCOPE_048,16,F,10,4,OK,None,None
2016-08-09,ETHOSCOPE_048,17,F,0,4,OK,None,None
2016-08-09,ETHOSCOPE_048,18,F,10,4,OK,None,None
2016-08-09,ETHOSCOPE_048,19,F,0,4,OK,None,None
2016-08-09,ETHOSCOPE_048,20,F,10,4,OK,None,None
2016-08-09,ETHOSCOPE_028,1,F,10,4,OK,None,None
2016-08-09,ETHOSCOPE_028,2,F,0,4,OK,None,None
2016-08-09,ETHOSCOPE_028,3,F,10,4,OK,None,None
2016-08-09,ETHOSCOPE_028,4,F,0,4,OK,None,None
2016-08-09,ETHOSCOPE_028,5,F,10,4,OK,None,None
2016-08-09,ETHOSCOPE_028,6,F,0,4,OK,None,None
2016-08-09,ETHOSCOPE_028,7,F,10,4,OK,None,None
2016-08-09,ETHOSCOPE_028,8,F,0,4,OK,None,None
2016-08-09,ETHOSCOPE_028,9,F,10,4,OK,None,None
2016-08-09,ETHOSCOPE_028,10,F,0,4,OK,None,None
2016-08-09,ETHOSCOPE_028,11,F,0,4,OK,None,None
2016-08-09,ETHOSCOPE_028,12,F,10,4,OK,None,None
2016-08-09,ETHOSCOPE_028,13,F,0,4,OK,None,None
2016-08-09,ETHOSCOPE_028,14,F,10,4,OK,None,None
2016-08-09,ETHOSCOPE_028,15,F,0,4,OK,None,None
2016-08-09,ETHOSCOPE_028,16,F,10,4,OK,None,None
2016-08-09,ETHOSCOPE_028,17,F,0,4,OK,None,None
2016-08-09,ETHOSCOPE_028,18,F,10,4,OK,None,None
2016-08-09,ETHOSCOPE_028,19,F,0,4,OK,None,None
2016-08-09,ETHOSCOPE_028,20,F,10,4,OK,None,None
2016-08-09,ETHOSCOPE_056,1,F,10,4,OK,None,None
2016-08-09,ETHOSCOPE_056,2,F,0,4,OK,None,None
2016-08-09,ETHOSCOPE_056,3,F,10,4,OK,None,None
2016-08-09,ETHOSCOPE_056,4,F,0,4,OK,None,None
2016-08-09,ETHOSCOPE_056,5,F,10,4,OK,None,None
2016-08-09,ETHOSCOPE_056,6,F,0,4,OK,None,None
2016-08-09,ETHOSCOPE_056,7,F,10,4,OK,None,None
2016-08-09,ETHOSCOPE_056,8,F,0,4,OK,None,None
2016-08-09,ETHOSCOPE_056,9,F,10,4,OK,None,None
2016-08-09,ETHOSCOPE_056,10,F,0,4,OK,None,None
2016-08-09,ETHOSCOPE_056,11,F,0,4,OK,None,None
2016-08-09,ETHOSCOPE_056,12,F,10,4,OK,None,None
2016-08-09,ETHOSCOPE_056,13,F,0,4,OK,None,None
2016-08-09,ETHOSCOPE_056,14,F,10,4,OK,None,None
2016-08-09,ETHOSCOPE_056,15,F,0,4,OK,None,None
2016-08-09,ETHOSCOPE_056,16,F,10,4,OK,None,None
2016-08-09,ETHOSCOPE_056,17,F,0,4,OK,None,None
2016-08-09,ETHOSCOPE_056,18,F,10,4,OK,None,None
2016-08-09,ETHOSCOPE_056,19,F,0,4,OK,None,None
2016-08-09,ETHOSCOPE_056,20,F,10,4,OK,None,None
2016-09-27,ETHOSCOPE_013,1,F,10,4,OK,None,None
2016-09-27,ETHOSCOPE_013,2,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_013,3,F,9,4,OK,None,None
2016-09-27,ETHOSCOPE_013,4,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_013,5,F,8,4,OK,None,None
2016-09-27,ETHOSCOPE_013,6,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_013,9,F,6,4,OK,None,None
2016-09-27,ETHOSCOPE_013,12,F,5,4,OK,None,None
2016-09-27,ETHOSCOPE_013,14,F,4,4,OK,None,None
2016-09-27,ETHOSCOPE_013,16,F,3,4,OK,None,None
2016-09-27,ETHOSCOPE_013,18,F,2,4,OK,None,None
2016-09-27,ETHOSCOPE_013,20,F,1,4,OK,None,None
2016-09-27,ETHOSCOPE_011,1,F,10,4,OK,None,None
2016-09-27,ETHOSCOPE_011,2,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_011,3,F,9,4,OK,None,None
2016-09-27,ETHOSCOPE_011,4,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_011,5,F,8,4,OK,None,None
2016-09-27,ETHOSCOPE_011,6,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_011,7,F,7,4,OK,None,None
2016-09-27,ETHOSCOPE_011,9,F,6,4,OK,None,None
2016-09-27,ETHOSCOPE_011,12,F,5,4,OK,None,None
2016-09-27,ETHOSCOPE_011,14,F,4,4,OK,None,None
2016-09-27,ETHOSCOPE_011,16,F,3,4,OK,None,None
2016-09-27,ETHOSCOPE_011,18,F,2,4,OK,None,None
2016-09-27,ETHOSCOPE_011,20,F,1,4,OK,None,None
2016-09-27,ETHOSCOPE_007,1,F,10,4,OK,None,None
2016-09-27,ETHOSCOPE_007,2,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_007,3,F,9,4,OK,None,None
2016-09-27,ETHOSCOPE_007,4,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_007,5,F,8,4,OK,None,None
2016-09-27,ETHOSCOPE_007,6,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_007,7,F,7,4,OK,None,None
2016-09-27,ETHOSCOPE_007,9,F,6,4,OK,None,None
2016-09-27,ETHOSCOPE_007,12,F,5,4,OK,None,None
2016-09-27,ETHOSCOPE_007,14,F,4,4,OK,None,None
2016-09-27,ETHOSCOPE_007,16,F,3,4,OK,None,None
2016-09-27,ETHOSCOPE_007,18,F,2,4,OK,None,None
2016-09-27,ETHOSCOPE_007,20,F,1,4,OK,None,None
2016-09-27,ETHOSCOPE_008,1,F,10,4,OK,None,None
2016-09-27,ETHOSCOPE_008,2,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_008,4,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_008,5,F,8,4,OK,None,None
2016-09-27,ETHOSCOPE_008,6,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_008,7,F,7,4,OK,None,None
2016-09-27,ETHOSCOPE_008,9,F,6,4,OK,None,None
2016-09-27,ETHOSCOPE_008,12,F,5,4,OK,None,None
2016-09-27,ETHOSCOPE_008,16,F,3,4,OK,None,None
2016-09-27,ETHOSCOPE_008,18,F,2,4,OK,None,None
2016-09-27,ETHOSCOPE_008,20,F,1,4,OK,None,None
2016-09-27,ETHOSCOPE_009,1,F,10,4,OK,None,None
2016-09-27,ETHOSCOPE_009,2,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_009,3,F,9,4,OK,None,None
2016-09-27,ETHOSCOPE_009,4,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_009,5,F,8,4,OK,None,None
2016-09-27,ETHOSCOPE_009,6,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_009,7,F,7,4,OK,None,None
2016-09-27,ETHOSCOPE_009,9,F,6,4,OK,None,None
2016-09-27,ETHOSCOPE_009,12,F,5,4,OK,None,None
2016-09-27,ETHOSCOPE_009,14,F,4,4,OK,None,None
2016-09-27,ETHOSCOPE_009,16,F,3,4,OK,None,None
2016-09-27,ETHOSCOPE_009,18,F,2,4,OK,None,None
2016-09-27,ETHOSCOPE_009,20,F,1,4,OK,None,None
2016-09-27,ETHOSCOPE_034,1,F,10,4,OK,None,None
2016-09-27,ETHOSCOPE_034,2,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_034,3,F,9,4,OK,None,None
2016-09-27,ETHOSCOPE_034,4,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_034,5,F,8,4,OK,None,None
2016-09-27,ETHOSCOPE_034,6,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_034,7,F,7,4,OK,None,None
2016-09-27,ETHOSCOPE_034,9,F,6,4,OK,None,None
2016-09-27,ETHOSCOPE_034,12,F,5,4,OK,None,None
2016-09-27,ETHOSCOPE_034,14,F,4,4,OK,None,None
2016-09-27,ETHOSCOPE_034,16,F,3,4,OK,None,None
2016-09-27,ETHOSCOPE_034,18,F,2,4,OK,None,None
2016-09-27,ETHOSCOPE_034,20,F,1,4,OK,None,None
2016-09-27,ETHOSCOPE_041,1,F,10,4,OK,None,None
2016-09-27,ETHOSCOPE_041,2,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_041,3,F,9,4,OK,None,None
2016-09-27,ETHOSCOPE_041,4,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_041,5,F,8,4,OK,None,None
2016-09-27,ETHOSCOPE_041,6,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_041,7,F,7,4,OK,None,None
2016-09-27,ETHOSCOPE_041,9,F,6,4,OK,None,None
2016-09-27,ETHOSCOPE_041,12,F,5,4,OK,None,None
2016-09-27,ETHOSCOPE_041,14,F,4,4,OK,None,None
2016-09-27,ETHOSCOPE_041,16,F,3,4,OK,None,None
2016-09-27,ETHOSCOPE_041,18,F,2,4,OK,None,None
2016-09-27,ETHOSCOPE_041,20,F,1,4,OK,None,None
2016-09-27,ETHOSCOPE_052,1,F,10,4,OK,None,None
2016-09-27,ETHOSCOPE_052,2,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_052,3,F,9,4,OK,None,None
2016-09-27,ETHOSCOPE_052,4,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_052,5,F,8,4,OK,None,None
2016-09-27,ETHOSCOPE_052,6,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_052,7,F,7,4,OK,None,None
2016-09-27,ETHOSCOPE_052,9,F,6,4,OK,None,None
2016-09-27,ETHOSCOPE_052,12,F,5,4,OK,None,None
2016-09-27,ETHOSCOPE_052,14,F,4,4,OK,None,None
2016-09-27,ETHOSCOPE_052,16,F,3,4,OK,None,None
2016-09-27,ETHOSCOPE_052,18,F,2,4,OK,None,None
2016-09-27,ETHOSCOPE_052,20,F,1,4,OK,None,None
2016-09-27,ETHOSCOPE_053,1,F,10,4,OK,None,None
2016-09-27,ETHOSCOPE_053,2,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_053,3,F,9,4,OK,None,None
2016-09-27,ETHOSCOPE_053,4,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_053,5,F,8,4,OK,None,None
2016-09-27,ETHOSCOPE_053,6,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_053,7,F,7,4,OK,None,None
2016-09-27,ETHOSCOPE_053,9,F,6,4,OK,None,None
2016-09-27,ETHOSCOPE_053,12,F,5,4,OK,None,None
2016-09-27,ETHOSCOPE_053,14,F,4,4,OK,None,None
2016-09-27,ETHOSCOPE_053,16,F,3,4,OK,None,None
2016-09-27,ETHOSCOPE_053,18,F,2,4,OK,None,None
2016-09-27,ETHOSCOPE_053,20,F,1,4,OK,None,None
2016-09-27,ETHOSCOPE_046,1,F,10,4,OK,None,None
2016-09-27,ETHOSCOPE_046,2,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_046,3,F,9,4,OK,None,None
2016-09-27,ETHOSCOPE_046,4,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_046,5,F,8,4,OK,None,None
2016-09-27,ETHOSCOPE_046,6,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_046,7,F,7,4,OK,None,None
2016-09-27,ETHOSCOPE_046,9,F,6,4,OK,None,None
2016-09-27,ETHOSCOPE_046,12,F,5,4,OK,None,None
2016-09-27,ETHOSCOPE_046,14,F,4,4,OK,None,None
2016-09-27,ETHOSCOPE_046,16,F,3,4,OK,None,None
2016-09-27,ETHOSCOPE_046,18,F,2,4,OK,None,None
2016-09-27,ETHOSCOPE_046,20,F,1,4,OK,None,None
2016-09-27,ETHOSCOPE_057,1,F,10,4,OK,None,None
2016-09-27,ETHOSCOPE_057,2,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_057,3,F,9,4,OK,None,None
2016-09-27,ETHOSCOPE_057,4,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_057,5,F,8,4,OK,None,None
2016-09-27,ETHOSCOPE_057,6,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_057,7,F,7,4,OK,None,None
2016-09-27,ETHOSCOPE_057,9,F,6,4,OK,None,None
2016-09-27,ETHOSCOPE_057,12,F,5,4,OK,None,None
2016-09-27,ETHOSCOPE_057,14,F,4,4,OK,None,None
2016-09-27,ETHOSCOPE_057,16,F,3,4,OK,None,None
2016-09-27,ETHOSCOPE_057,18,F,2,4,OK,None,None
2016-09-27,ETHOSCOPE_057,20,F,1,4,OK,None,None
2016-09-27,ETHOSCOPE_058,1,F,10,4,OK,None,None
2016-09-27,ETHOSCOPE_058,2,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_058,3,F,9,4,OK,None,None
2016-09-27,ETHOSCOPE_058,4,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_058,5,F,8,4,OK,None,None
2016-09-27,ETHOSCOPE_058,6,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_058,7,F,7,4,OK,None,None
2016-09-27,ETHOSCOPE_058,9,F,6,4,OK,None,None
2016-09-27,ETHOSCOPE_058,12,F,5,4,OK,None,None
2016-09-27,ETHOSCOPE_058,14,F,4,4,OK,None,None
2016-09-27,ETHOSCOPE_058,16,F,3,4,OK,None,None
2016-09-27,ETHOSCOPE_058,18,F,2,4,OK,None,None
2016-09-27,ETHOSCOPE_058,20,F,1,4,OK,None,None
2016-09-27,ETHOSCOPE_026,1,F,10,4,OK,None,None
2016-09-27,ETHOSCOPE_026,2,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_026,3,F,9,4,OK,None,None
2016-09-27,ETHOSCOPE_026,4,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_026,5,F,8,4,OK,None,None
2016-09-27,ETHOSCOPE_026,6,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_026,7,F,7,4,OK,None,None
2016-09-27,ETHOSCOPE_026,9,F,6,4,OK,None,None
2016-09-27,ETHOSCOPE_026,12,F,5,4,OK,None,None
2016-09-27,ETHOSCOPE_026,14,F,4,4,OK,None,None
2016-09-27,ETHOSCOPE_026,16,F,3,4,OK,None,None
2016-09-27,ETHOSCOPE_026,18,F,2,4,OK,None,None
2016-09-27,ETHOSCOPE_026,20,F,1,4,OK,None,None
2016-09-27,ETHOSCOPE_027,1,F,10,4,OK,None,None
2016-09-27,ETHOSCOPE_027,2,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_027,3,F,9,4,OK,None,None
2016-09-27,ETHOSCOPE_027,4,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_027,5,F,8,4,OK,None,None
2016-09-27,ETHOSCOPE_027,6,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_027,7,F,7,4,OK,None,None
2016-09-27,ETHOSCOPE_027,9,F,6,4,OK,None,None
2016-09-27,ETHOSCOPE_027,12,F,5,4,OK,None,None
2016-09-27,ETHOSCOPE_027,14,F,4,4,OK,None,None
2016-09-27,ETHOSCOPE_027,16,F,3,4,OK,None,None
2016-09-27,ETHOSCOPE_027,18,F,2,4,OK,None,None
2016-09-27,ETHOSCOPE_027,20,F,1,4,OK,None,None
2016-09-27,ETHOSCOPE_028,1,F,10,4,OK,None,None
2016-09-27,ETHOSCOPE_028,2,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_028,3,F,9,4,OK,None,None
2016-09-27,ETHOSCOPE_028,4,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_028,5,F,8,4,OK,None,None
2016-09-27,ETHOSCOPE_028,6,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_028,7,F,7,4,OK,None,None
2016-09-27,ETHOSCOPE_028,9,F,6,4,OK,None,None
2016-09-27,ETHOSCOPE_028,12,F,5,4,OK,None,None
2016-09-27,ETHOSCOPE_028,14,F,4,4,OK,None,None
2016-09-27,ETHOSCOPE_028,16,F,3,4,OK,None,None
2016-09-27,ETHOSCOPE_028,18,F,2,4,OK,None,None
2016-09-27,ETHOSCOPE_028,20,F,1,4,OK,None,None
2016-09-27,ETHOSCOPE_029,1,F,10,4,OK,None,None
2016-09-27,ETHOSCOPE_029,2,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_029,3,F,9,4,OK,None,None
2016-09-27,ETHOSCOPE_029,4,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_029,5,F,8,4,OK,None,None
2016-09-27,ETHOSCOPE_029,6,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_029,7,F,7,4,OK,None,None
2016-09-27,ETHOSCOPE_029,9,F,6,4,OK,None,None
2016-09-27,ETHOSCOPE_029,12,F,5,4,OK,None,None
2016-09-27,ETHOSCOPE_029,14,F,4,4,OK,None,None
2016-09-27,ETHOSCOPE_029,16,F,3,4,OK,None,None
2016-09-27,ETHOSCOPE_029,18,F,2,4,OK,None,None
2016-09-27,ETHOSCOPE_029,20,F,1,4,OK,None,None
2016-09-27,ETHOSCOPE_030,1,F,10,4,OK,None,None
2016-09-27,ETHOSCOPE_030,2,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_030,3,F,9,4,OK,None,None
2016-09-27,ETHOSCOPE_030,4,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_030,5,F,8,4,OK,None,None
2016-09-27,ETHOSCOPE_030,6,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_030,7,F,7,4,OK,None,None
2016-09-27,ETHOSCOPE_030,9,F,6,4,OK,None,None
2016-09-27,ETHOSCOPE_030,12,F,5,4,OK,None,None
2016-09-27,ETHOSCOPE_030,14,F,4,4,OK,None,None
2016-09-27,ETHOSCOPE_030,16,F,3,4,OK,None,None
2016-09-27,ETHOSCOPE_030,18,F,2,4,OK,None,None
2016-09-27,ETHOSCOPE_030,20,F,1,4,OK,None,None
2016-09-27,ETHOSCOPE_056,1,F,10,4,OK,None,None
2016-09-27,ETHOSCOPE_056,2,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_056,3,F,9,4,OK,None,None
2016-09-27,ETHOSCOPE_056,4,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_056,5,F,8,4,OK,None,None
2016-09-27,ETHOSCOPE_056,6,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_056,7,F,7,4,OK,None,None
2016-09-27,ETHOSCOPE_056,9,F,6,4,OK,None,None
2016-09-27,ETHOSCOPE_056,12,F,5,4,OK,None,None
2016-09-27,ETHOSCOPE_056,14,F,4,4,OK,None,None
2016-09-27,ETHOSCOPE_056,16,F,3,4,OK,None,None
2016-09-27,ETHOSCOPE_056,18,F,2,4,OK,None,None
2016-09-27,ETHOSCOPE_056,20,F,1,4,OK,None,None
2016-09-27,ETHOSCOPE_055,1,F,10,4,OK,None,None
2016-09-27,ETHOSCOPE_055,2,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_055,3,F,9,4,OK,None,None
2016-09-27,ETHOSCOPE_055,4,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_055,5,F,8,4,OK,None,None
2016-09-27,ETHOSCOPE_055,6,F,0,4,OK,None,None
2016-09-27,ETHOSCOPE_055,7,F,7,4,OK,None,None
2016-09-27,ETHOSCOPE_055,9,F,6,4,OK,None,None
2016-09-27,ETHOSCOPE_055,12,F,5,4,OK,None,None
2016-09-27,ETHOSCOPE_055,14,F,4,4,OK,None,None
2016-09-27,ETHOSCOPE_055,16,F,3,4,OK,None,None
2016-09-27,ETHOSCOPE_055,18,F,2,4,OK,None,None
2016-09-27,ETHOSCOPE_055,20,F,1,4,OK,None,None
2016-10-04,ETHOSCOPE_041,1,F,10,4,OK,None,None
2016-10-04,ETHOSCOPE_041,2,F,0,4,OK,None,None
2016-10-04,ETHOSCOPE_041,3,F,9,4,OK,None,None
2016-10-04,ETHOSCOPE_041,4,F,0,4,OK,None,None
2016-10-04,ETHOSCOPE_041,5,F,8,4,OK,None,None
2016-10-04,ETHOSCOPE_041,6,F,0,4,OK,None,None
2016-10-04,ETHOSCOPE_041,9,F,6,4,OK,None,None
